-57.51484	-57.56322
-57.27397	-57.86558
-57.11636	-57.98094
-57.03962	-58.10630
-57.02667	-57.95232
-56.92496	-57.87441
-56.85911	-57.65795
-56.89394	-57.43115
-56.86293	-57.27999
-56.83274	-57.09886
-56.76957	-56.92171
-56.75440	-56.71760
-56.75203	-56.57033
-56.79763	-56.60816
-56.85478	-56.41126
-56.81784	-56.28166
-56.81401	-56.37804
-56.86140	-56.38677
-56.87874	-56.42955
-56.90905	-56.44736
-56.94702	-56.36836
-57.01139	-56.45710
-57.09632	-56.60608
-57.11385	-56.65612
-57.10717	-56.68149
-57.14961	-56.81511
-57.22716	-56.96476
-57.36700	-57.20924
-57.42058	-57.24825
-57.45064	-57.26649
-57.52189	-57.31506
-57.63502	-57.48689
-57.81109	-57.75741
-57.92014	-57.90841
-57.97580	-57.98042
-58.07803	-58.11825
-58.19176	-58.30345
-58.39012	-58.62754
-58.52864	-58.83773
-58.57503	-58.90149
-58.68934	-59.07762
-58.79508	-59.25397
-58.98321	-59.56881
-59.12450	-59.79966
-59.15249	-59.84960
-59.25610	-60.02280
-59.34493	-60.17787
-59.51008	-60.45817
-59.64874	-60.68933
-59.68600	-60.76195
-59.76927	-60.91134
-59.83972	-61.03875
-59.99011	-61.28212
-60.10326	-61.48068
-60.12143	-61.52706
-60.18183	-61.64331
-60.22061	-61.71707
-60.26951	-61.81510
-60.31716	-61.91086
-60.31184	-61.91208
-60.34864	-61.99367
-60.33499	-61.98647
-60.36341	-62.05647
-60.37964	-62.15791
-60.35019	-62.11813
-60.34941	-62.14471
-60.30423	-62.08779
-60.30874	-62.17226
-60.29598	-62.23042
-60.26144	-62.16014
-60.22683	-62.13696
-60.18608	-62.04567
-60.16741	-62.04788
-60.14197	-62.01840
-60.05696	-61.88645
-60.00512	-61.77752
-59.92281	-61.63603
-59.87136	-61.57937
-59.80821	-61.53232
-59.69558	-61.35025
-59.56562	-61.22315
-59.47087	-61.03537
-59.36325	-60.88083
-59.25511	-60.68352
-59.13663	-60.49271
-58.95937	-60.23129
-58.84536	-60.01203
-58.73001	-59.90295
-58.58637	-59.64526
-58.53205	-59.57844
-58.38118	-59.26977
-58.26138	-59.01802
-58.12592	-58.76669
-57.95214	-58.45584
-57.88051	-58.31506
-57.70469	-58.17262
-57.55107	-57.91425
-57.39327	-57.67039
-57.27290	-57.43209
-57.19739	-57.24651
-57.10531	-57.09927
-56.96917	-56.83447
-56.85949	-56.87019
-56.69081	-56.76190
-56.67388	-56.61786
-56.58943	-56.62278
-56.50697	-56.51341
-56.48242	-56.44011
-56.39150	-56.62140
-56.34072	-56.45230
-56.39215	-56.59417
-56.47528	-56.95662
-56.50997	-56.96372
-56.70788	-57.08929
-56.71875	-56.99012
-56.82730	-56.99201
-56.81774	-56.95625
-56.89870	-57.08035
-57.13192	-57.32107
-57.12709	-57.30109
-57.27431	-57.11154
-57.44296	-57.08591
-57.58360	-57.36023
-57.71801	-57.40765
-57.91042	-57.64705
-57.92227	-57.57943
-58.00548	-57.64733
-58.07882	-57.61655
-58.05984	-57.83098
-58.12476	-57.78712
-58.09402	-57.97902
-58.07474	-58.05545
-58.07766	-57.93671
-58.05319	-57.70385
-58.00939	-57.53501
-58.01771	-57.61669
-57.97771	-57.34828
-57.90418	-57.05939
-57.82202	-57.18420
-57.77610	-57.43026
-57.67444	-57.28683
-57.60217	-57.32697
-57.59126	-57.30539
-57.49686	-57.22674
-57.38882	-57.15616
-57.36980	-57.31786
-57.38775	-57.55453
-57.34985	-57.46702
-57.24393	-57.43594
-57.17993	-57.38187
-57.10846	-57.13984
-57.07159	-57.07277
-57.08439	-56.99009
-57.04663	-56.89636
-57.03240	-56.74853
-57.00011	-56.55078
-56.94118	-56.31174
-56.91349	-56.54421
-56.86563	-56.57207
-56.91670	-56.46318
-56.87685	-56.47125
-56.90946	-56.47731
-56.88824	-56.43643
-56.92335	-56.51827
-56.96294	-56.50147
-56.94937	-56.52694
-56.99647	-56.73675
-57.04240	-56.74153
-57.03887	-56.63124
-57.08010	-56.72997
-57.11312	-56.72871
-57.12251	-56.71325
-57.16299	-56.73027
-57.20082	-56.76846
-57.24501	-56.78196
-57.26228	-56.76692
-57.31406	-56.75046
-57.35480	-56.77898
-57.36384	-56.75827
-57.43542	-56.85950
-57.47556	-57.01291
-57.53424	-57.08907
-57.58297	-57.15666
-57.62000	-57.14880
-57.71258	-57.28246
-57.72098	-57.29832
-57.77949	-57.40023
-57.84683	-57.49361
-57.87605	-57.62238
-57.98226	-57.79936
-57.97503	-57.79569
-58.02339	-57.88546
-58.08312	-57.99309
-58.11601	-58.05712
-58.23225	-58.25971
-58.22756	-58.26362
-58.28363	-58.42642
-58.34656	-58.54649
-58.38827	-58.61451
-58.49426	-58.80910
-58.48428	-58.79381
-58.55758	-58.88080
-58.60437	-58.98058
-58.60073	-59.05174
-58.69111	-59.22611
-58.62282	-59.13909
-58.62024	-59.16790
-58.63816	-59.22850
-58.61138	-59.24920
-58.67826	-59.38973
-58.59429	-59.28820
-58.56654	-59.25470
-58.55952	-59.32589
-58.49305	-59.25245
-58.53866	-59.35962
-58.42854	-59.20332
-58.40736	-59.13690
-58.37775	-59.09225
-58.30962	-59.02419
-58.24330	-58.88937
-58.22548	-58.86344
-58.14629	-58.77065
-58.07526	-58.68379
-57.97042	-58.46096
-57.86017	-58.27769
-57.80648	-58.27079
-57.70080	-58.14864
-57.59232	-57.99084
-57.43512	-57.87154
-57.30518	-57.68271
-57.22753	-57.63554
-57.13261	-57.48754
-56.97902	-57.37356
-56.81672	-57.26008
-56.68927	-57.30949
-56.65651	-57.30322
-56.62044	-57.15469
-56.54276	-57.00199
-56.45632	-56.91348
-56.44006	-56.90542
-56.47037	-56.87268
-56.43341	-56.89112
-56.41282	-56.83520
-56.37919	-56.87205
-56.37289	-56.83294
-56.34032	-56.72987
-56.45675	-56.75162
-56.49901	-56.71096
-56.56154	-56.83798
-56.58385	-56.86761
-56.60201	-56.76579
-56.74888	-56.86801
-56.88168	-56.94895
-57.08709	-57.02783
-57.08799	-57.14518
-57.18423	-57.10402
-57.17580	-57.41156
-57.38107	-57.65264
-57.60700	-57.91065
-57.74790	-57.83161
-57.73915	-57.89725
-57.83186	-57.84804
-57.86088	-58.04509
-57.91220	-57.82300
-58.05210	-57.59037
-58.13097	-57.84506
-58.06340	-57.82029
-57.99133	-57.64566
-58.01470	-57.38559
-58.00388	-57.44477
-58.05898	-57.32484
-58.02897	-57.40569
-57.99017	-57.49102
-58.00046	-57.58894
-57.91323	-57.58620
-57.84450	-57.89089
-57.86441	-57.75634
-57.83302	-57.74603
-57.69765	-57.43188
-57.49667	-57.67294
-57.52259	-57.66568
-57.52644	-57.64039
-57.40307	-57.43772
-57.29233	-57.21646
-57.24004	-57.14892
-57.22386	-56.86602
-57.24727	-56.81767
-57.26693	-56.87847
-57.23393	-56.75813
-57.19358	-56.75426
-57.18901	-56.95069
-57.18591	-56.92871
-57.14451	-56.98152
-57.07062	-56.86193
-57.04035	-56.57860
-56.93816	-56.70926
-56.95549	-56.72814
-56.99432	-56.52721
-56.98574	-56.53191
-56.94457	-56.47126
-56.97613	-56.44257
-56.97857	-56.42435
-57.02107	-56.52014
-56.99067	-56.39165
-57.02220	-56.36350
-57.00413	-56.44582
-57.05598	-56.41261
-57.09422	-56.47050
-57.11275	-56.62150
-57.10975	-56.44735
-57.06488	-56.29913
-57.08216	-56.28562
-57.15402	-56.34245
-57.23367	-56.34734
-57.25774	-56.38085
-57.27085	-56.45534
-57.28497	-56.49550
-57.38502	-56.62807
-57.48266	-56.76756
-57.57611	-56.91324
-57.58963	-56.91568
-57.63140	-56.97111
-57.75857	-57.21982
-57.85914	-57.41906
-57.95846	-57.59174
-58.00757	-57.64692
-58.06838	-57.74197
-58.20960	-57.97723
-58.32163	-58.15934
-58.42472	-58.31893
-58.47290	-58.40019
-58.54372	-58.51947
-58.69557	-58.77876
-58.81833	-58.98834
-58.91080	-59.14189
-58.94306	-59.20466
-58.99308	-59.29449
-59.12161	-59.52201
-59.20718	-59.67763
-59.25941	-59.78002
-59.27287	-59.80117
-59.29960	-59.86121
-59.38375	-60.02034
-59.40829	-60.08137
-59.40661	-60.10100
-59.36841	-60.11082
-59.37265	-60.13848
-59.43099	-60.23857
-59.42907	-60.29476
-59.38001	-60.24386
-59.30850	-60.20217
-59.29992	-60.19445
-59.33866	-60.26069
-59.31985	-60.28894
-59.24318	-60.19684
-59.15935	-60.08669
-59.12542	-60.06304
-59.12949	-60.08920
-59.09179	-60.03127
-59.00468	-59.89618
-58.96225	-59.76880
-58.91761	-59.72518
-58.93574	-59.73183
-58.89476	-59.64256
-58.79208	-59.57400
-58.71676	-59.42950
-58.67854	-59.37156
-58.66744	-59.34739
-58.60271	-59.21409
-58.46143	-59.09494
-58.36020	-58.92515
-58.30914	-58.84174
-58.26716	-58.83841
-58.15691	-58.67331
-58.01519	-58.46147
-57.95592	-58.30759
-57.86899	-58.23426
-57.82067	-58.17453
-57.73060	-58.08400
-57.57050	-58.03014
-57.44479	-57.99071
-57.38096	-58.00184
-57.33080	-57.90568
-57.21653	-57.81790
-57.11050	-57.67724
-56.95865	-57.65059
-56.88914	-57.48510
-56.86669	-57.38279
-56.80407	-57.20215
-56.61810	-57.29748
-56.53933	-57.08176
-56.58844	-57.08768
-56.57531	-57.13371
-56.56632	-57.00683
-56.49689	-56.77694
-56.47156	-56.53371
-56.45965	-56.47903
-56.48350	-56.51291
-56.41749	-56.28987
-56.50315	-56.43994
-56.41727	-56.26777
-56.52637	-56.18829
-56.53192	-56.55007
-56.54871	-56.48546
-56.64477	-56.87807
-56.75814	-56.96822
-56.89814	-56.98885
-57.06550	-57.15438
-57.11476	-57.64951
-57.36824	-57.72629
-57.53321	-57.82071
-57.77903	-57.72275
-57.79042	-57.73365
-57.83200	-58.11430
-57.91386	-57.78324
-57.90753	-57.55583
-57.95848	-57.44748
-57.90653	-57.45072
-57.96192	-57.31153
-57.98550	-57.06272
-57.96324	-57.19089
-57.96040	-57.42040
-57.91394	-57.36722
-57.89061	-57.53429
-57.91942	-57.33458
-57.82265	-57.46755
-57.82451	-57.73983
-57.80352	-57.78507
-57.75374	-57.86867
-57.72347	-57.66547
-57.62225	-57.88570
-57.53267	-57.64004
-57.47996	-57.60231
-57.40407	-57.52263
-57.24098	-57.60390
-57.18903	-57.38775
-57.10304	-57.04735
-57.19109	-57.05779
-57.08260	-56.85130
-57.02124	-56.93303
-56.93673	-57.20669
-56.96537	-57.16400
-56.99544	-56.93199
-57.04144	-56.88217
-57.03122	-56.82993
-57.04248	-56.48753
-57.01239	-56.44192
-57.03404	-56.57415
-57.01891	-56.30991
-57.00671	-56.25436
-57.01423	-56.29382
-57.05617	-56.18058
-57.08555	-56.35747
-57.05656	-56.28527
-57.02114	-56.75001
-57.02624	-56.78894
-57.05681	-56.75675
-57.07055	-56.63808
-57.07985	-56.64507
-57.02424	-56.64371
-57.02507	-56.66649
-57.04131	-56.72932
-57.05879	-56.74405
-57.12617	-56.79875
-57.12866	-56.64760
-57.17965	-56.67401
-57.24542	-56.73601
-57.29230	-56.81894
-57.34097	-56.81958
-57.36498	-56.87920
-57.43162	-56.94519
-57.55017	-57.11075
-57.61301	-57.23444
-57.66343	-57.37562
-57.72849	-57.48677
-57.83419	-57.69002
-57.98807	-57.92797
-58.07354	-58.05901
-58.13599	-58.14255
-58.23691	-58.31579
-58.35532	-58.50503
-58.51493	-58.76088
-58.61435	-58.92404
-58.68691	-59.03626
-58.78137	-59.18581
-58.90006	-59.38593
-59.05562	-59.64569
-59.15886	-59.82219
-59.21349	-59.91345
-59.29447	-60.05315
-59.39398	-60.23122
-59.52877	-60.46062
-59.61449	-60.61602
-59.65318	-60.69119
-59.71156	-60.80366
-59.79429	-60.95953
-59.91394	-61.16604
-59.98167	-61.29567
-60.01704	-61.32789
-60.03682	-61.37970
-60.07657	-61.46418
-60.17095	-61.63110
-60.20650	-61.70455
-60.18358	-61.67785
-60.16804	-61.66801
-60.17757	-61.70138
-60.24909	-61.83434
-60.26295	-61.86953
-60.20761	-61.78933
-60.15772	-61.72710
-60.14261	-61.70387
-60.17894	-61.78417
-60.15659	-61.75965
-60.05639	-61.60533
-59.95879	-61.46632
-59.89107	-61.47894
-59.89288	-61.50544
-59.85670	-61.45791
-59.75644	-61.28967
-59.66304	-61.17255
-59.57786	-61.11034
-59.55773	-61.10395
-59.50052	-61.07374
-59.36994	-60.93075
-59.28008	-60.76467
-59.21096	-60.61696
-59.15952	-60.60864
-59.07730	-60.53928
-58.93666	-60.30826
-58.74774	-60.02795
-58.62784	-59.83518
-58.57088	-59.74593
-58.49498	-59.61548
-58.33768	-59.47093
-58.18518	-59.15774
-58.09951	-59.00290
-58.04267	-58.88508
-57.86576	-58.64548
-57.80917	-58.55498
-57.64263	-58.34272
-57.56284	-58.31601
-57.38869	-57.99515
-57.23525	-57.68755
-57.14264	-57.50396
-57.00348	-57.45281
-56.95279	-57.31426
-56.81523	-57.07434
-56.68054	-56.73284
-56.60148	-56.68138
-56.46416	-56.73722
-56.41639	-56.60590
-56.40490	-56.55734
-56.38697	-56.49680
-56.35559	-56.44236
-56.31569	-56.58860
-56.35006	-56.62396
-56.31440	-56.65708
-56.46337	-56.46107
-56.50305	-56.63696
-56.54173	-56.98360
-56.60757	-56.81460
-56.72838	-56.77021
-56.88717	-57.12722
-56.99678	-57.21874
-57.07361	-57.16965
-57.09400	-57.13522
-57.25874	-57.38339
-57.50304	-57.57946
-57.63115	-57.66687
-57.78288	-57.57346
-57.85068	-57.46450
-58.07479	-57.66946
-58.20757	-57.72142
-58.22154	-57.66201
-58.19328	-57.51809
-58.23435	-57.73166
-58.31491	-57.95289
-58.30296	-57.94808
-58.27016	-57.75309
-58.21273	-57.83196
-58.13126	-57.92578
-58.00991	-57.66503
-57.97286	-57.61256
-57.98259	-57.57628
-57.79853	-57.78671
-57.83504	-57.92334
-57.76945	-57.75070
-57.60306	-57.62770
-57.58543	-57.38382
-57.51629	-57.71362
-57.49283	-57.60544
-57.32409	-57.35873
-57.25474	-57.36950
-57.22890	-57.25726
-57.19680	-57.15183
-57.15528	-56.96828
-57.10458	-56.61434
-57.17564	-56.72196
-57.13869	-56.82104
-57.03670	-56.69019
-57.00225	-56.71076
-56.91477	-56.65962
-56.94394	-56.69521
-56.90194	-56.58900
-56.90337	-56.60101
-56.89709	-56.60829
-56.91205	-56.53303
-56.89590	-56.62484
-56.83714	-56.53637
-56.76465	-56.52873
-56.84753	-56.55658
-56.78710	-56.51270
-56.82335	-56.58488
-56.81815	-56.52645
-56.85294	-56.40147
-56.89085	-56.47388
-56.92444	-56.36150
-56.92909	-56.38316
-56.93420	-56.31433
-56.89209	-56.26573
-56.95551	-56.34732
-56.95420	-56.34473
-57.00678	-56.34742
-57.04822	-56.38416
-57.04205	-56.40609
-57.12794	-56.51859
-57.16952	-56.62051
-57.22962	-56.77654
-57.29535	-56.89545
-57.35867	-57.01978
-57.46642	-57.18257
-57.55779	-57.27127
-57.65187	-57.40512
-57.72066	-57.51620
-57.77356	-57.58598
-57.89421	-57.78409
-57.97409	-57.89110
-58.07512	-58.05109
-58.13918	-58.16349
-58.19818	-58.23520
-58.30687	-58.42172
-58.37262	-58.51297
-58.45459	-58.65236
-58.50581	-58.74697
-58.52966	-58.79243
-58.61699	-58.94992
-58.65217	-59.01833
-58.72588	-59.13168
-58.76045	-59.20108
-58.76534	-59.22508
-58.84197	-59.35059
-58.87938	-59.40915
-58.92890	-59.48788
-58.97063	-59.55041
-58.96488	-59.59094
-59.00484	-59.67805
-59.01035	-59.68724
-59.01563	-59.71746
-59.01695	-59.73586
-58.96377	-59.67380
-58.98769	-59.73904
-58.97408	-59.72097
-58.95175	-59.70824
-58.93550	-59.70045
-58.85666	-59.69878
-58.82934	-59.71730
-58.78181	-59.71604
-58.75501	-59.68121
-58.73456	-59.66997
-58.65171	-59.61911
-58.64161	-59.59735
-58.58470	-59.58684
-58.53569	-59.59063
-58.49385	-59.54835
-58.45737	-59.44453
-58.41083	-59.38605
-58.31125	-59.25508
-58.25015	-59.21674
-58.20679	-59.10899
-58.10494	-59.20511
-58.07802	-59.11940
-58.00022	-59.09341
-57.92257	-58.99672
-57.85530	-58.84532
-57.76810	-58.72218
-57.71428	-58.58507
-57.60462	-58.37592
-57.54271	-58.30829
-57.42095	-58.07639
-57.29082	-57.93319
-57.22443	-57.77273
-57.11862	-57.61113
-57.04792	-57.51490
-56.97016	-57.31617
-56.91491	-57.34711
-56.86990	-57.33604
-56.78643	-57.23146
-56.74645	-57.11879
-56.62777	-56.87456
-56.60409	-56.61515
-56.49297	-56.56981
-56.40900	-56.69021
-56.36348	-56.62623
-56.30047	-56.70350
-56.27047	-56.59207
-56.38976	-56.62374
-56.38652	-56.60812
-56.35904	-56.59741
-56.30553	-56.77081
-56.42774	-56.84585
-56.52563	-57.01138
-56.63105	-57.10025
-56.68467	-56.98862
-56.84745	-56.94845
-56.98265	-56.71522
-56.99363	-56.69160
-57.10035	-56.94357
-57.18763	-57.31452
-57.43569	-57.42241
-57.51708	-57.31855
-57.57727	-57.63697
-57.61240	-57.68247
-57.64334	-57.60909
-57.78298	-57.71778
-57.95204	-57.76136
-57.98697	-57.73376
-58.08226	-57.86989
-58.09628	-57.81788
-58.09036	-57.90598
-58.08095	-57.76885
-58.11478	-57.54391
-58.05693	-57.32509
-58.01604	-57.05574
-57.94255	-57.03576
-57.86579	-57.08976
-57.81206	-57.11356
-57.71199	-57.16960
-57.63158	-57.47657
-57.61783	-57.61289
-57.54326	-57.61496
-57.50042	-57.58301
-57.34196	-57.32903
-57.30619	-57.50533
-57.29402	-57.43727
-57.27633	-57.41653
-57.25502	-57.28463
-57.14693	-57.21021
-57.13809	-57.15876
-57.11292	-57.06388
-57.04396	-56.96360
-57.00594	-56.96389
-56.95905	-56.55977
-56.90739	-56.64939
-56.87412	-56.55118
-56.88338	-56.48468
-56.84403	-56.43662
-56.78274	-56.24148
-56.77357	-56.21316
-56.72423	-56.22001
-56.64527	-56.26416
-56.65614	-56.25362
-56.65983	-56.48021
-56.67475	-56.49750
-56.68713	-56.54038
-56.69064	-56.65447
-56.68544	-56.72896
-56.70312	-56.62247
-56.75678	-56.65297
-56.78502	-56.64550
-56.83536	-56.69196
-56.86135	-56.66014
-56.88667	-56.61362
-56.93807	-56.63433
-56.95319	-56.68533
-56.99727	-56.69026
-57.04088	-56.68920
-57.10478	-56.70536
-57.17406	-56.82183
-57.21675	-56.91639
-57.29316	-57.02775
-57.33865	-57.05221
-57.41827	-57.12654
-57.48251	-57.22366
-57.52686	-57.26761
-57.60329	-57.37264
-57.63493	-57.46297
-57.69258	-57.52325
-57.75879	-57.63606
-57.80213	-57.70085
-57.87108	-57.81239
-57.90874	-57.87544
-57.97626	-57.99656
-58.03403	-58.10203
-58.09596	-58.23803
-58.18731	-58.35595
-58.24498	-58.43507
-58.29127	-58.57069
-58.35722	-58.67320
-58.40801	-58.76657
-58.46656	-58.87749
-58.52022	-58.97562
-58.56075	-59.05864
-58.59993	-59.14125
-58.64190	-59.22453
-58.67929	-59.30483
-58.71995	-59.38672
-58.73627	-59.43690
-58.76645	-59.50639
-58.78646	-59.56064
-58.81901	-59.61607
-58.83865	-59.66682
-58.81897	-59.65999
-58.83115	-59.74874
-58.81593	-59.74862
-58.82327	-59.79621
-58.83785	-59.82407
-58.81620	-59.73804
-58.78631	-59.71010
-58.73281	-59.72971
-58.66337	-59.69627
-58.61695	-59.64471
-58.49820	-59.51571
-58.44341	-59.44717
-58.40657	-59.31539
-58.32497	-59.23880
-58.28650	-59.18416
-58.16768	-59.00572
-58.12472	-58.93699
-58.01407	-58.83361
-57.94149	-58.70547
-57.85070	-58.60411
-57.71584	-58.52459
-57.64933	-58.43820
-57.52463	-58.29512
-57.37950	-58.21511
-57.28957	-58.06324
-57.16900	-57.92278
-57.12651	-57.90038
-56.94049	-57.70283
-56.86622	-57.63252
-56.81673	-57.49259
-56.75241	-57.23632
-56.67494	-57.16473
-56.60289	-57.14639
-56.56817	-56.86828
-56.52315	-56.71807
-56.52157	-56.35543
-56.59219	-56.28386
-56.49637	-55.98068
-56.44174	-55.85983
-56.43696	-55.77356
-56.46814	-56.22928
-56.54225	-56.39911
-56.56340	-56.49350
-56.66585	-56.68671
-56.74672	-56.86961
-56.91895	-57.75732
-57.00046	-57.95085
-57.17043	-57.94289
-57.34060	-58.02528
-57.36079	-58.22353
-57.52053	-58.15878
-57.59975	-57.98632
-57.70243	-57.97758
-57.88984	-57.86813
-57.95929	-57.65892
-58.03939	-57.25584
-58.04583	-57.04155
-58.06259	-56.94457
-58.15165	-57.03445
-58.21045	-57.00775
-58.19013	-57.39915
-58.15587	-57.47968
-58.07163	-57.79463
-57.95751	-58.07444
-57.93947	-58.10191
-57.82698	-58.23489
-57.87604	-58.14416
-57.81851	-58.15706
-57.75978	-57.91230
-57.71546	-58.00962
-57.56167	-57.65807
-57.57822	-57.49675
-57.48560	-57.00927
-57.43374	-56.70516
-57.39047	-56.54885
-57.29615	-56.29796
-57.28615	-56.31169
-57.23323	-56.53937
-57.18757	-56.70489
-57.14955	-56.68847
-57.05018	-56.76674
-56.99824	-56.78481
-57.06075	-56.76129
-57.03167	-56.94679
-57.00552	-56.82953
-56.99847	-57.01035
-57.02843	-57.06689
-57.05651	-56.88422
-57.04388	-56.77511
-57.03046	-56.70963
-57.07423	-56.52472
-57.03117	-56.43700
-57.04342	-56.73771
-57.04822	-56.48648
-57.06622	-56.43230
-57.06905	-56.21397
-57.07168	-56.19727
-57.13117	-56.09836
-57.13393	-56.00532
-57.18084	-56.01815
-57.19019	-56.01068
-57.25373	-55.96522
-57.29328	-56.08437
-57.33062	-56.07427
-57.40713	-56.15425
-57.45869	-56.15323
-57.49697	-56.32151
-57.57737	-56.45020
-57.65431	-56.57180
-57.75391	-56.71099
-57.83419	-56.82686
-57.90180	-56.92563
-58.00744	-57.07441
-58.11480	-57.22642
-58.22581	-57.39798
-58.30902	-57.51520
-58.38159	-57.68664
-58.48722	-57.84992
-58.59620	-58.01886
-58.70105	-58.18835
-58.77138	-58.34641
-58.83467	-58.46095
-58.93659	-58.63100
-59.04072	-58.80447
-59.14715	-58.98229
-59.21041	-59.09087
-59.25863	-59.18478
-59.33603	-59.31977
-59.40449	-59.43901
-59.48604	-59.58080
-59.51157	-59.63312
-59.53980	-59.69754
-59.57232	-59.76431
-59.60536	-59.83370
-59.65885	-59.93355
-59.64545	-59.93052
-59.65794	-59.97380
-59.66924	-59.99097
-59.67698	-60.00555
-59.69817	-60.05746
-59.62909	-59.96857
-59.60726	-59.95686
-59.57252	-59.89938
-59.52510	-59.89676
-59.50682	-59.88433
-59.39214	-59.72406
-59.37263	-59.72946
-59.31185	-59.68093
-59.24091	-59.64415
-59.20991	-59.59087
-59.09467	-59.39492
-59.03819	-59.33586
-58.95407	-59.20154
-58.90149	-59.13565
-58.86103	-59.09715
-58.74599	-58.91127
-58.69895	-58.87620
-58.61132	-58.81335
-58.52493	-58.70678
-58.47072	-58.69214
-58.32428	-58.50066
-58.22594	-58.41390
-58.08513	-58.33400
-58.03158	-58.33334
-57.93970	-58.33295
-57.77034	-58.26516
-57.72560	-58.16705
-57.62577	-58.08044
-57.50542	-57.92028
-57.44910	-57.81823
-57.23456	-57.70633
-57.15667	-57.62082
-57.04711	-57.61485
-56.96514	-57.40362
-56.90249	-57.40432
-56.76280	-57.20356
-56.73184	-57.02834
-56.60060	-57.03430
-56.59453	-56.82028
-56.55160	-56.87487
-56.50328	-56.77230
-56.45010	-56.72934
-56.35389	-56.74855
-56.26511	-56.72669
-56.27396	-56.71824
-56.26918	-56.45892
-56.29715	-56.45895
-56.33131	-56.47375
-56.39094	-56.43776
-56.37543	-56.29797
-56.53409	-56.33327
-56.58583	-56.52347
-56.63522	-56.44284
-56.57923	-56.82899
-56.69365	-56.98386
-56.80029	-57.05865
-57.01678	-57.03674
-57.23514	-57.17765
-57.33576	-57.32451
-57.54545	-57.41309
-57.69148	-57.75224
-57.78313	-57.76627
-57.83759	-57.73131
-57.89333	-57.80135
-57.97626	-57.83800
-58.07141	-57.62618
-58.05899	-57.53578
-58.06717	-57.47104
-57.99534	-57.29838
-57.95712	-57.45568
-57.97915	-57.67771
-57.97697	-57.66840
-57.99558	-57.71588
-57.86377	-57.60267
-57.92406	-57.29048
-57.88228	-57.06842
-57.84060	-57.12047
-57.73382	-57.36471
-57.66069	-57.37952
-57.59529	-57.53865
-57.48965	-57.47857
-57.42175	-57.31066
-57.29957	-57.24085
-57.23424	-57.17360
-57.16442	-57.24191
-57.06050	-57.11358
-56.99144	-57.27409
-56.94003	-57.32763
-56.91949	-57.23057
-56.89508	-57.11390
-56.86978	-56.99045
-56.80661	-56.99153
-56.78877	-56.84611
-56.80545	-56.75425
-56.78917	-56.59363
-56.80470	-56.39762
-56.79591	-56.30509
-56.78463	-56.42779
-56.76049	-56.35852
-56.74521	-56.39370
-56.71815	-56.37310
-56.68663	-56.24180
-56.65545	-56.21685
-56.62229	-56.25140
-56.61379	-56.21503
-56.65155	-56.22918
-56.67104	-56.29692
-56.70414	-56.31722
-56.74789	-56.50360
-56.75566	-56.52781
-56.78438	-56.54746
-56.83430	-56.55462
